eid,labs,subjects,recording_dates,n_insertions,probes,probe_types,pids,dset_bwm,dset_rs,n_good_clusters_total,n_overall_clusters_total,n_spikes_total,n_trials,duration_seconds,recording_minutes,n_unique_regions,n_good_unique_regions,brain_region_acronyms,good_brain_region_acronyms,session_json_bytes_total
e0928e11-2b86-4387-a203-80c77fab5d52,steinmetzlab,NR_0021,2022-07-08,2,probe01;probe00,3B2,799d899d-c398-4e81-abaf-1ef4b02d5475;fdeff6df-7216-4b83-ab64-241e9fd173da,true,false,92,1048,3544633,474,4334.121772433262,72,21,15,VISp4;VISp5;SUB;VISp6a;VISp6b;or;fp;dhc;alv;ProS;DG-mo;DG-sg;DG-po;void;VISp1;VISp2/3;scwm;SCig;SCiw;MRN;MB,VISp4;VISp5;VISp6a;SUB;ProS;DG-mo;DG-sg;DG-po;VISp2/3;VISp6b;scwm;fp;SCig;SCiw;MRN,52669
1ca83b26-30fc-4350-a616-c38b7d00d240,steinmetzlab,NR_0021,2022-06-30,2,probe01;probe00,3B2,9486a103-c53e-4a60-b202-4efcc6278d44;f865ea6c-6288-4a77-9a94-ef740166e9c7,true,false,105,668,4640725,586,4669.674420610824,77,17,6,SSp-un1;void;SSp-un2/3;SSp-un4;SSp-bfd4;SSp-bfd5;SSp-n6a;SSs6b;SSs6a;ccb;VISC6b;VISC6a;DG-mo;DG-sg;APN;MB;MRN,SSp-n6a;SSs6b;SSs6a;APN;MB;MRN,45860
2d9bfc10-59fb-424a-b699-7c42f86c7871,steinmetzlab,NR_0024,2023-02-03,1,probe00,3B2,00c425fd-ec3e-4cd2-b8af-c0bc0c4bdd44,true,false,116,1208,2353060,678,5007.223219061796,83,22,20,SSp-bfd1;SSp-bfd2/3;SSp-bfd4;SSp-bfd5;SSs5;ENTl5;void;ENTl2;AUDd6a;ENTl6a;fp;or;SSs6a;AUDd6b;alv;CA1;ec;ECT6b;ECT6a;PERI6a;ENTl3;PIR,SSp-bfd2/3;SSp-bfd4;SSp-bfd5;SSs5;SSs6a;AUDd6a;AUDd6b;or;fp;CA1;alv;ec;ECT6b;ECT6a;PERI6a;ENTl6a;ENTl5;ENTl3;ENTl2;PIR,52574
7cc74598-9c1b-436b-84fa-0bf89f31adf6,steinmetzlab,NR_0024,2023-02-01,2,probe00;probe01,3B2,27109779-1b15-4d74-893f-08216d231307;bf827e50-eed3-4984-908e-c48ffbeae7b5,true,false,177,2746,4240550,526,4847.024253774382,80,20,18,VISp6a;RSPagl6a;RSPd6a;POST;void;bic;ICe;MB;MRN;PPN;PRNr;P;VISrl1;VISal1;VISal2/3;AUDd2/3;AUDpo2/3;AUDpo4;AUDp4;AUDp5,VISp6a;RSPagl6a;RSPd6a;POST;bic;MRN;ICe;PPN;PRNr;void;VISrl1;VISal1;VISal2/3;AUDd2/3;AUDpo2/3;AUDpo4;AUDp4;AUDp5,104055
f4eb56a4-8bf8-4bbc-a8f3-6e6535134bad,steinmetzlab,NR_0024,2023-02-07,2,probe00;probe01,3B2,bef05a5c-68c3-4513-87c7-b3151c88da8e;e5bd461c-a713-4b3c-b165-a132a711e59d,true,false,154,2212,3219495,558,4860.916496429422,81,24,17,LGd-ip;LGd-co;LP;TH;PO;VPM;MB;PSTN;STN;ZI;root;nst;VPL;ml;scwm;ccb;or;CP;LA;amc;AIp6b;EPd;PIR;ee,LGd-ip;LGd-co;LP;TH;PO;VPM;VPL;ml;ZI;PSTN;scwm;ccb;CP;LA;EPd;ee;PIR,90905
3bcb81b4-d9ca-4fc9-a1cd-353a966239ca,steinmetzlab,NR_0024,2023-01-19,2,probe01;probe00,3B2,cc701ed3-84b6-4b8e-8390-2e3f54414b19;d004f105-9886-4b83-a59a-f9173131a383,true,false,129,1696,10649994,664,6546.973791515892,109,25,14,VISam1;VISam2/3;VISa2/3;VISa4;VISa5;VISa6a;VISam6a;cing;fp;CA1;DG-mo;DG-sg;DG-po;root;bsc;APN;MB;MRN;VISam4;VISam5;VISam6b;scwm;alv;NOT;RN,VISam6a;VISa6a;CA1;DG-sg;DG-po;APN;MB;MRN;VISam4;VISam5;VISam6b;scwm;DG-mo;RN,80471
ae8787b1-4229-4d56-b0c2-566b61a25b77,steinmetzlab,NR_0027,2022-08-23,2,probe00;probe01,3B2,06cb2ee3-0fb8-4ace-acbe-19c716f3ca40;310c60b6-d68f-4018-a86a-3668ce296837,true,false,201,1739,5233564,885,5518.610949954422,91,25,19,MOs6a;cing;MOs6b;ccg;CP;PS;VL;BST;AVP;MPO;LSv;STR;HY;void;MOs1;MOs2/3;MOs5;MOp5;MOp6a;MOp6b;scwm;fa;AIv6a;CLA;EPd,MOs6a;cing;ccg;CP;LSv;STR;BST;PS;HY;MPO;AVP;MOs2/3;MOs5;MOp5;MOp6a;MOp6b;AIv6a;CLA;EPd,89715
0f77ca5d-73c2-45bd-aa4c-4c5ed275dbde,steinmetzlab,NR_0027,2022-08-22,2,probe00;probe01,3B2,1ab86a7f-578b-4a46-9c9c-df3be97abcca;eb7e9f3f-b79d-4cdd-bc24-b13a4008c1b5,true,false,282,1807,10772339,1191,6754.424998531728,112,19,14,MOs6a;ACAd6a;PL6a;PL6b;cing;ccg;fa;SEZ;VL;LSr;STR;LSv;ACB;AId6a;AId5;AIv5;PIR;AIv2/3;MOs5,MOs6a;ACAd6a;PL6a;PL6b;ccg;LSr;LSv;STR;ACB;AId6a;AId5;AIv5;AIv2/3;PIR,106710
6c6b0d06-6039-4525-a74b-58cfaa1d3a60,steinmetzlab,NR_0027,2022-08-19,2,probe00;probe01,3B2,3fded122-619c-4e65-aadd-d5420978d167;6bd246d2-b2c2-4a88-ac44-1a3e0facbaee,true,false,137,1563,12519197,1006,6384.60087170094,106,26,21,VISam4;VISam5;VISam6a;VISam6b;fp;cing;scwm;alv;CA1;DG-mo;DG-sg;MRN;RN;APN;bsc;MB;root;VISa5;VISa6a;VISa6b;or;ccs;DG-po;LP;ml;VTA,VISam4;VISam5;VISam6a;VISam6b;scwm;fp;alv;CA1;DG-sg;DG-mo;MB;APN;MRN;RN;VISa6a;or;ccs;DG-po;root;LP;ml,91713
195443eb-08e9-4a18-a7e1-d105b2ce1429,steinmetzlab,NR_0027,2022-08-20,1,probe00,3B2,4d2e7e49-5b08-4914-afa6-fd311d957082,true,false,10,358,197783,1037,6973.310827187577,116,11,4,DG-mo;bsc;MRN;MB;LP;APN;VTA;ml;mp;Mml;SUM,APN;MRN;VTA;SUM,33515
f56194bc-8215-4ae8-bc6a-89781ad8e050,steinmetzlab,NR_0028,2023-03-15,2,probe01;probe00,3B2,18d316bf-d322-4c5c-814e-a58147f7bf5f;f0c390da-d8e3-4b5f-8df7-bd2f153ed01b,true,false,266,1899,14322563,696,5161.663432704697,86,36,26,VISp1;VISp2/3;VISp4;VISp5;VISp6a;VISal6a;VISal6b;or;fp;alv;CA1;DG-mo;DG-sg;CA3;DG-po;RSPagl2/3;RSPagl5;RSPagl6a;RSPd6a;RSPd6b;cing;RSPv6a;RSPv5;RSPv2/3;RSPv1;void;SCzo;SCsg;SCop;SCig;MB;PAG;SCdg;ND;SCiw;SCdw,VISp5;VISp6a;CA1;DG-mo;DG-sg;DG-po;CA3;RSPagl2/3;RSPagl5;RSPagl6a;RSPd6a;RSPv6a;RSPv5;RSPv2/3;RSPv1;void;SCzo;SCsg;SCop;SCig;SCiw;SCdg;MB;SCdw;PAG;ND,89008
5c0c560e-9e1f-45e9-b66e-e4ee7855be84,steinmetzlab,NR_0028,2023-03-07,2,probe00;probe01,3B2,478de1ce-d7e7-4221-9365-2abdc6e88fb6;d5e5311c-8beb-4f8f-b798-3e9bfa6bcdd8,true,false,277,2962,16608515,1100,6561.380308463744,109,31,23,void;VISpm2/3;VISpm1;VISpm4;VISpm5;VISp5;VISp6a;VISp6b;scwm;fp;dhc;alv;SUB;SCig;SCiw;HPF;MRN;MB;PRNr;PPN;root;RR;VISp1;VISp2/3;VISp4;or;ProS;DG-mo;fiber tracts;bsc;RN,VISpm1;VISpm2/3;VISpm4;VISpm5;VISp5;VISp6a;VISp6b;scwm;fp;dhc;SUB;SCig;SCiw;MB;MRN;PPN;VISp2/3;VISp4;or;ProS;root;fiber tracts;RN,138918
28338153-4113-485b-835b-91cb96d984f2,steinmetzlab,NR_0028,2023-03-10,1,probe00,3B2,697d9e03-edc6-430a-ae76-94628c510161,true,false,112,1035,4193832,906,5444.382378337114,90,17,14,RSPagl5;RSPagl6a;RSPd6a;RSPd6b;cing;RSPv6a;RSPv5;RSPv2/3;RSPv1;root;MB;NOT;PPT;SCig;SCiw;NPC;PAG,RSPagl5;RSPagl6a;RSPd6a;cing;RSPv6a;RSPv5;RSPv2/3;RSPv1;root;MB;NOT;PPT;NPC;PAG,51998
29a6def1-fc5c-4eea-ac48-47e9b053dcb5,steinmetzlab,NR_0028,2023-03-14,1,probe00,3B2,81ef1ec7-dbcc-410f-9bff-b21a62a909fd,true,false,144,1274,11478463,834,5311.950194194729,88,18,13,RSPagl2/3;RSPagl5;RSPagl6a;RSPagl6b;cing;fp;dhc;HPF;SUB;root;MB;NOT;PPT;SCig;SCiw;MRN;RN;tspc,RSPagl2/3;RSPagl5;RSPagl6a;fp;dhc;SUB;root;NOT;PPT;MB;SCiw;MRN;RN,56951
c958919c-2e75-435d-845d-5b62190b520e,steinmetzlab,NR_0028,2023-03-20,1,probe00,3B2,cc72fdb7-92e8-47e6-9cea-94f27c0da2d8,true,false,144,1487,9427471,788,5285.96796525745,88,10,9,PAG;PCG;LDT;PDTg;NI;GRN;MY;mlf;tspc;P,PAG;LDT;PCG;PDTg;NI;GRN;MY;mlf;tspc,62430
de905562-31c6-4c31-9ece-3ee87b97eab4,steinmetzlab,NR_0029,2023-08-31,1,probe00b,NP2.4,6a7544a8-d3d4-44a1-a9c6-7f4d460feaac,true,false,19,326,2191468,401,4018.5502430845686,66,2,2,MB;SNr,MB;SNr,18355
4e560423-5caf-4cda-8511-d1ab4cd2bf7d,steinmetzlab,NR_0029,2023-08-29,1,probe00a,NP2.4,703f2cd2-377a-48ec-979a-135863169671,true,false,7,167,1543179,575,4503.555122983862,75,1,1,SNr,SNr,17519
e6594a5b-552c-421a-b376-1a1baa9dc4fd,steinmetzlab,NR_0029,2023-08-30,1,probe00,3B2,9b5fec96-9f19-4ddf-ba1c-3175e15245e9,true,false,70,1213,1586392,401,4698.7926960032955,78,13,8,SUB;SCig;MB;bsc;APN;root;MRN;HPF;fiber tracts;SNc;dhc;fp;alv,SUB;HPF;root;SCig;MRN;MB;SNc;alv,44409
3a3ea015-b5f4-4e8b-b189-9364d1fc7435,steinmetzlab,NR_0029,2023-09-07,1,probe00a,NP2.4,bf746764-78e0-4b9c-bdf6-65b6ff45745d,true,false,2,151,133083,401,4939.264160242025,82,3,1,TH;PH;HY,PH,12829
d85c454e-8737-4cba-b6ad-b2339429d99b,steinmetzlab,NR_0029,2023-09-05,1,probe00a,NP2.4,fb962a77-ed5a-40e0-bfdf-b3220427c55e,true,false,17,135,454639,413,3690.8045301817306,61,5,4,VPMpc;PH;TH;SPFm;HY,VPMpc;TH;HY;PH,13026
caa5dddc-9290-4e27-9f5e-575ba3598614,steinmetzlab,NR_0031,2023-07-14,2,probe00;probe01,3B2,4836a465-c691-4852-a0b1-dcd2b1ce38a1;d0046384-16ea-4f69-bae9-165e8d0aeacf,true,false,186,1359,3765325,404,2001.7484271963958,33,25,18,VISpm1;void;VISp2/3;VISp4;VISpm2/3;VISp5;VISp6a;ProS;VISp6b;or;DG-mo;APN;fp;CA1;SUB;root;NOT;PPT;DG-sg;DG-po;bsc;LP;POL;MRN;MB,VISp2/3;VISp5;VISp6a;fp;CA1;ProS;SUB;DG-mo;NOT;PPT;APN;VISp4;DG-sg;root;LP;POL;MB;MRN,58694
642c97ea-fe89-4ec9-8629-5e492ea4019d,steinmetzlab,NR_0031,2023-07-12,2,probe00;probe01,3B2,49c2ea3d-2b50-4e8a-b124-9e190960784e;b72b22c2-6e9d-4604-9910-20c0e1a467d7,true,false,204,2130,9536254,489,4141.707483416503,69,15,9,fp;alv;CA1;DG-mo;CA3;DG-sg;DG-po;VISp2/3;VISp4;VISp5;VISp6a;bsc;or;VISp6b;LP,fp;alv;CA1;DG-mo;CA3;DG-sg;VISp5;VISp6a;or,85261
ebe090af-5922-4fcd-8fc6-17b8ba7bad6d,wittenlab,ibl_witten_13,2019-12-03,1,probe01,3A,11a5a93e-58a9-4ed0-995e-52279ec16b98,true,false,239,1497,9141760,850,4648.913604555354,77,20,17,VISa2/3;VISa4;VISa5;VISa6a;VISa6b;scwm;ccs;CA1;CA3;VPM;ml;PO;LGd-co;LP;DG-mo;DG-sg;DG-po;LGd-sh;LGd-ip;TH,VISa4;VISa5;VISa6a;CA1;DG-mo;DG-sg;DG-po;CA3;LGd-co;LGd-sh;LGd-ip;LP;PO;VPM;ccs;TH;ml,64424
5139ce2c-7d52-44bf-8129-692d61dd6403,wittenlab,ibl_witten_13,2019-11-26,2,probe00;probe01,3A,3283d8ec-1436-4529-8a16-941bbf65c91d;eb82b081-4edc-4d6a-89ee-3453d1c4c8f0,true,false,220,1900,14232705,1026,5309.046473198819,88,28,22,ACAv1;IG;ccg;STR;LSr;BST;HY;SI;LSv;aco;ACB;fp;INC;ND;cing;PAG;MRN;RSPv6b;ccs;RSPv5;RSPv2/3;RSPv1;root;MB;NPC;pc;SCO;AQ,IG;ACAv1;ccg;STR;LSr;LSv;BST;aco;HY;ACB;SI;PAG;ND;MRN;INC;fp;RSPv5;RSPv2/3;MB;NPC;pc;AQ,101889
49368f16-de69-4647-9a7a-761e94517821,wittenlab,ibl_witten_13,2019-11-27,1,probe00,3A,958b1089-a066-43e2-990d-8aad703429a2,true,false,108,765,4008684,544,4321.373066666667,72,9,8,STR;LSr;MA;SI;aco;BST;LSv;HY;OT,STR;LSr;LSv;BST;aco;HY;SI;MA,34723
dcceebe5-4589-44df-a1c1-9fa33e779727,wittenlab,ibl_witten_17,2020-07-23,1,probe00,3A,134e8241-f5d7-4ad7-a8c0-11b34f2eedc3,true,false,13,214,532496,681,6600.750433333334,110,12,5,SSp-ll5;SSp-ll6a;SSp-ul6a;SSp-ul6b;scwm;ccb;VL;fi;root;AV;AMd;SSp-ll4,SSp-ll6a;SSp-ul6a;scwm;AV;AMd,21556
d832d9f7-c96a-4f63-8921-516ba4a7b61f,wittenlab,ibl_witten_17,2020-07-22,1,probe01,3A,800e8e76-dc93-4e52-ae8d-e35ad26daefe,true,false,12,506,1929807,660,9334.512699889176,155,15,4,SSp-ll4;SSp-ll5;SSp-ll6a;CP;SSp-ul6a;fi;scwm;ccb;SEZ;AMv;VL;root;TH;AV;RT,CP;RT;AV;TH,29792
b10ed1ba-2099-42c4-bee3-d053eb594f09,wittenlab,ibl_witten_17,2020-07-30,1,probe00,3A,f1c3cf0a-f3ad-479b-8dd2-7d60ab6d03ff,true,false,128,1389,13467717,896,6034.545966666667,100,10,9,SIM;CUL4 5;IP;arb;SPVI;icp;DCO;MY;V4r;sptV,SIM;CUL4 5;IP;arb;V4r;DCO;icp;MY;sptV,63812
cae5cd75-55e5-4277-8db3-cf4d6c5ff918,wittenlab,ibl_witten_18,2020-09-01,1,probe00,3A,46630957-63fd-4d0d-a2ba-8766f0796db8,true,false,82,1044,1893160,498,5183.2962333333335,86,10,9,SSp-bfd6a;SSp-bfd6b;or;CP;BLAa;STR;BLAp;LA;EPv;amc,SSp-bfd6a;SSp-bfd6b;or;CP;LA;BLAa;BLAp;amc;EPv,49952
4ef13091-1bc8-4f32-9619-107bdf48540c,wittenlab,ibl_witten_18,2020-09-02,1,probe00,3A,aec2b14f-5dbc-400b-bf2e-dd13e711e2ff,true,false,93,883,5496364,861,4794.275533333333,79,15,9,SSp-bfd1;SSp-bfd2/3;SSp-bfd4;SSp-bfd5;SSp-bfd6a;SSp-bfd6b;scwm;ccb;CP;STR;fiber tracts;st;int;RT;GPi,SSp-bfd5;SSp-bfd6a;SSp-bfd6b;scwm;ccb;CP;RT;int;GPi,46142
25f77e81-c1af-46ab-8686-73ac3d67c4a7,wittenlab,ibl_witten_18,2020-09-03,1,probe00,3A,f142d2c6-6d85-4e9d-9c56-07620486e068,true,false,152,1213,4616174,1014,7171.5796,119,14,13,SSp-bfd4;SSp-bfd5;SSp-bfd6a;SSp-bfd6b;SSs6b;scwm;ccb;EPd;CP;STR;LA;amc;CTXsp;PIR,SSp-bfd4;SSp-bfd5;SSp-bfd6a;SSp-bfd6b;SSs6b;scwm;ccb;CP;LA;amc;EPd;CTXsp;PIR,59749
4ddb8a95-788b-48d0-8a0a-66c7c796da96,wittenlab,ibl_witten_19,2020-07-21,2,probe01;probe00,3A,20469b30-1cd8-4078-9883-a840a0f6d787;d3b3c9a7-cf6a-4d25-b8da-e0f599a26191,true,false,137,1453,7651747,722,5568.721600803304,92,20,14,PL5;ORBm5;ILA5;ILA2/3;STR;DP;ILA1;TTd;OLF;V3;chpl;root;NPC;MRN;RPF;SNr;VTA;MB;ml;SNc,ORBm5;ILA5;ILA2/3;ILA1;DP;TTd;STR;NPC;RPF;MRN;ml;MB;VTA;SNr,74802
f8041c1e-5ef4-4ae6-afec-ed82d7a74dc1,wittenlab,ibl_witten_19,2020-07-22,1,probe01,3A,8aba5f8c-4438-4588-9bb0-b20d2fd3eca5,true,false,16,309,634733,508,6822.480423247477,113,9,3,void;MOs1;MOs2/3;MOs5;PL5;ORBm5;ILA5;DP;ILA2/3,PL5;ORBm5;ILA5,19948
65f5c9b4-4440-48b9-b914-c593a5184a18,wittenlab,ibl_witten_19,2020-07-23,1,probe00,3A,b549e337-acc5-4837-9c56-e53b173fe5fe,true,false,142,1186,4465967,458,4786.4519666666665,79,8,7,MOs5;MOs6a;FRP6a;ORBl6a;ORBl5;ACB;aco;OLF,MOs6a;FRP6a;ORBl6a;ORBl5;OLF;ACB;aco,45813
e12fbe11-8a6b-4bf6-a955-e5f6cec31ef1,wittenlab,ibl_witten_20,2020-09-02,1,probe00,3A,01937b3b-8719-43c3-b5bd-14e6b0cf2802,true,false,228,1405,23413565,1065,7055.954566666666,117,13,12,arb;IP;CB;ICB;VeCB;V4r;MV;SPIV;IRN;NTS;GRN;MY;PGRNl,arb;IP;CB;ICB;VeCB;MV;SPIV;IRN;NTS;GRN;PGRNl;MY,65417
a7763417-e0d6-4f2a-aa55-e382fd9b5fb8,wittenlab,ibl_witten_20,2020-09-03,2,probe00;probe01,3A,57c5856a-c7bd-4d0f-87c6-37005b1484aa;769b42dc-acf3-4079-b09e-ec979568d297,true,false,273,2520,31959366,972,6678.8008,111,25,20,arb;IP;CB;ICB;VeCB;IRN;PGRNl;V4;chpl;MV;SPIV;GRN;NTS;VISp6a;VISp6b;scwm;fp;POST;bsc;SCig;VISp2/3;VISp4;VISp5;MRN;MB,arb;IP;CB;ICB;VeCB;IRN;V4;MV;SPIV;NTS;GRN;PGRNl;scwm;POST;VISp2/3;VISp4;VISp5;SCig;MRN;MB,118695
037d75ca-c90a-43f2-aca6-e86611916779,wittenlab,ibl_witten_20,2020-09-01,1,probe00,3A,81a1cbae-60b6-4013-9511-1bf3855387a2,true,false,134,1321,18654381,842,6097.419933333334,101,13,12,arb;IP;scp;CB;SUV;MY;PARN;SPIV;NTS;das;LAV;PGRNl;IRN,IP;scp;CB;SUV;LAV;das;SPIV;NTS;PARN;IRN;PGRNl;MY,59197
5285c561-80da-4563-8694-739da92e5dd0,wittenlab,ibl_witten_25,2020-12-08,2,probe00;probe01,3A,bc2f8bde-9498-41d7-b9db-83bd05cd34ba;f698f893-da01-49a1-ae4b-16f7e42e5ff5,true,false,308,2055,28848370,563,4583.0125333333335,76,24,20,arb;ANcr1;IP;DN;CB;V4r;DCO;MY;icp;SPVO;sptV;VISl2/3;VISl4;VISl5;VISli5;VISli6a;or;fp;alv;ProS;SUB;ENTm5;PRE;HATA,arb;IP;DN;CB;V4r;DCO;MY;icp;SPVO;sptV;VISl2/3;VISl5;VISli5;VISli6a;alv;ProS;SUB;PRE;HATA;ENTm5,85050
09394481-8dd2-4d5c-9327-f2753ede92d7,wittenlab,ibl_witten_26,2021-01-30,2,probe00;probe01,3A,0fcb5f66-4d56-4247-8413-aef51e484e67;da57bb3a-b0f2-465d-a5fc-cc84341450b0,true,false,367,2461,29844034,912,5645.354,94,26,17,CUL4 5;arb;IP;CB;PARN;ICB;SUV;SPIV;NTS;IRN;PGRNl;das;LAV;RSPagl2/3;VISpl2/3;RSPd1;void;root;MB;ll;sctv;PB;scp;SUT;V;P5,CUL4 5;arb;IP;CB;ICB;SUV;das;LAV;SPIV;NTS;PARN;IRN;sctv;PB;scp;SUT;V,113150
dc21e80d-97d7-44ca-a729-a8e3f9b14305,wittenlab,ibl_witten_26,2021-01-31,1,probe00,3A,176b4fe3-f570-4d9f-9e25-a5d218f75c8b,true,false,35,728,3435735,1111,6487.638533333334,108,8,5,VISp5;VISp4;RSPagl5;VISpl5;APr;PAR;void;FL,VISpl5;APr;PAR;FL;void,45203
8c2f7f4d-7346-42a4-a715-4d37a5208535,wittenlab,ibl_witten_26,2021-01-29,1,probe01,3A,5b489aee-75e8-42af-aca6-3026d9a54c2d,true,false,121,658,7352277,471,1779.3596429396894,29,10,6,VISpl1;void;SIM;CUL4 5;PARN;arb;P;KF;I5;V,CUL4 5;KF;P;I5;V;PARN,30159
ff96bfe1-d925-4553-94b5-bf8297adf259,wittenlab,ibl_witten_26,2021-01-27,2,probe01;probe00,3A,84fd7fa3-6c2d-4233-b265-46a427d3d68d;86553ccc-2e51-4cfb-a8e6-80da6860c8d9,true,false,233,2277,15489461,426,4625.376966666667,77,23,15,SSp-tr1;SSp-tr2/3;SSp-tr5;SSp-tr6a;SSp-ul6b;SSp-ul6a;CA1;CA2;CA3;alv;root;LP;PO;VPM;ANcr2;arb;PRM;SPVI;COPY;MY;SPVC;Pa5;sptV,SSp-tr1;CA1;CA2;CA3;LP;PO;VPM;ANcr2;arb;PRM;COPY;SPVI;Pa5;SPVC;MY,88834
a9138924-4395-4981-83d1-530f6ff7c8fc,wittenlab,ibl_witten_26,2021-01-28,2,probe00;probe01,3A,9338f8bb-e097-46d8-81b4-7f37beb4d308;d8c7d3f2-f8e7-451d-bca1-7800f4ef52ed,true,false,144,2414,12083232,884,5945.017466666666,99,24,19,CA1;alv;CA2;CA3;LGd-sh;LGd-co;LGv;ar;RT;fiber tracts;int;opt;VL;STR;st;CTXsp;BMAp;PA;COApm;void;ANcr1;ANcr2;PRM;arb,CA1;CA3;LGd-sh;LGd-co;LGv;ar;RT;fiber tracts;int;opt;VL;STR;st;CTXsp;PA;void;ANcr1;ANcr2;PRM,109722
73918ae1-e4fd-4c18-b132-00cb555b1ad2,wittenlab,ibl_witten_27,2021-01-21,2,probe01;probe00,3A,0851db85-2889-4070-ac18-a40e8ebd96ba;c9fb5e2e-bd92-41d8-8b7e-394005860a1e,true,false,162,1388,4750747,625,4300.8763,71,31,19,void;CA1;VISam1;VISam2/3;VISam4;VISam5;VISam6a;VISam6b;ccs;DG-sg;DG-mo;bsc;Eth;DG-po;TH;LP;POL;fiber tracts;LGd-sh;LGd-co;MGv;PA;COApm;IntG;CA3;ZI;HY;MB;cpd;alv;CA2,VISam5;VISam6b;CA1;DG-mo;POL;TH;Eth;DG-po;DG-sg;LGd-sh;LGd-co;MGv;IntG;ZI;MB;CA3;alv;PA;COApm,69203
952870e5-f2a7-4518-9e6d-71585460f6fe,wittenlab,ibl_witten_27,2021-01-19,2,probe01;probe00,3A,19137f8d-0f3b-4923-93ad-f741758e1b2e;727ff7c4-d63f-4bd8-9888-f134a25b874f,true,false,141,1744,12125360,906,5281.106966666666,88,24,17,void;VISpm1;VISpm2/3;VISpm4;VISpm5;VISpm6a;fp;dhc;alv;SUB;root;NOT;APN;MRN;RSPv5;RSPv2/3;PAG;NPC;RSPv1;V3;MB;INC;ND;pc,VISpm5;VISpm6a;dhc;SUB;NOT;APN;MRN;RSPv5;RSPv2/3;RSPv1;V3;root;NPC;PAG;ND;INC;pc,91993
c728f6fd-58e2-448d-aefb-a72c637b604c,wittenlab,ibl_witten_27,2021-01-16,2,probe00;probe01,3A,30dfb8c6-9202-43fd-a92d-19fe68602b6f;4037a618-e6ba-4142-a6d2-3e32ef25fd1b,true,false,183,2013,18389606,622,4038.6133666666665,67,19,17,SIM;arb;IP;V4r;VCO;DN;CB;DCO;NOD;PARN;chpl;SPIV;MY;NTS;SPVI;LRNm;IRN;PGRNl;IO,SIM;arb;IP;CB;DN;DCO;NOD;V4r;SPIV;NTS;SPVI;PARN;IRN;PGRNl;LRNm;MY;IO,87767
91e04f86-89df-4dec-a8f8-fa915c9a5f1a,wittenlab,ibl_witten_27,2021-01-15,1,probe00,3A,37137b1d-34d4-4183-9796-abfc9ffb6abe,true,false,109,984,12770547,548,3816.3289666666665,63,7,6,void;SIM;ANcr1;arb;COPY;PFL;ANcr2,void;SIM;ANcr1;arb;ANcr2;COPY,42512
25d1920e-a2af-4b6c-9f2e-fc6c65576544,wittenlab,ibl_witten_27,2021-01-13,2,probe01;probe00,3A,76c5c1a1-3617-4727-9f75-d975c9a08203;c0e59477-43f0-4441-9f81-3a55ddad9dad,true,false,298,1583,33871387,401,3603.170833333333,60,22,21,CUL4 5;arb;IP;CB;ICB;VeCB;SUV;MY;LAV;SPIV;NTS;SPVO;CENT3;cbc;LING;NOD;chpl;GRN;PRP;MARN;V4;mlf,arb;IP;CB;ICB;VeCB;SUV;MY;LAV;SPIV;NTS;SPVO;CENT3;CUL4 5;cbc;LING;NOD;GRN;MARN;V4;chpl;mlf,65570
f304211a-81b1-446f-a435-25e589fe3a5a,wittenlab,ibl_witten_27,2021-01-20,2,probe01;probe00,3A,94761f31-0dfc-4f67-87ef-6d1ac7f95144;f31bef35-3f56-4ca9-a34f-09d678f03039,true,false,69,1257,3171846,1016,5677.609933333333,94,27,14,void;VISam1;VISam2/3;VISam4;VISam5;DG-mo;VISam6a;VISam6b;CA1;DG-sg;bsc;APN;MB;MRN;root;RSPd1;RSPd2/3;RSPd5;RSPd6a;RSPv6a;RSPv5;RSPv2/3;RSPv1;MPT;NPC;pc;PAG,VISam5;CA1;DG-mo;bsc;APN;MRN;RSPd2/3;RSPd5;RSPv6a;RSPv5;NPC;MB;pc;PAG,82569
e9fc0a2d-c69d-44d1-9fa3-314782387cae,wittenlab,ibl_witten_29,2021-06-10,1,probe00,3B2,06d42449-d6ac-4c35-8f85-24ecfbc08bc1,true,false,85,633,11173904,430,4867.526015489878,81,10,10,SSp-un6a;SSp-n6b;scwm;ccb;CP;GPe;CEAm;PAL;STR;CEAl,SSp-un6a;SSp-n6b;scwm;ccb;CP;GPe;PAL;STR;CEAm;CEAl,28662
58b1e920-cfc8-467e-b28b-7654a55d0977,wittenlab,ibl_witten_29,2021-06-19,1,probe00,3B2,1f555fc6-5067-428b-a284-da6fb0b6b3a0,true,false,44,549,1917895,728,5113.555182418149,85,15,8,void;POST;VISp1;VISp2/3;VISp4;VISp5;VISp6a;scwm;VISp6b;fp;PRE;root;MB;bic;PBG,VISp1;VISp2/3;VISp4;VISp5;VISp6a;bic;MB;PBG,32299
